id,t,x,pred,Usage
3866,0.3800000000000002,1.6500000000000006,0.6771955828497817,Private
3867,0.3800000000000002,1.7500000000000002,0.6250425522156932,Public
3868,0.3800000000000002,1.8500000000000008,0.5753747461475237,Public
3869,0.3800000000000002,1.9500000000000004,0.5283640952849316,Private
3870,0.3800000000000002,2.05,0.48449970526601654,Public
3871,0.3800000000000002,2.1500000000000004,0.44357736532126607,Public
3872,0.3800000000000002,2.25,0.40506600286959327,Public
3873,0.3800000000000002,2.3500000000000005,0.3691353697924926,Public
3874,0.3800000000000002,2.45,0.3356252334573404,Private
3875,0.3800000000000002,2.55,0.30464375280089895,Public
3876,0.3800000000000002,2.6500000000000004,0.2765242877485011,Private
3877,0.3800000000000002,2.75,0.2509965106700446,Private
3878,0.3800000000000002,2.8500000000000005,0.22809228587563235,Private
3879,0.3800000000000002,2.95,0.2074450969654656,Private
3880,0.3800000000000002,3.05,0.1886322058332307,Public
3881,0.3800000000000002,3.1499999999999995,0.17148250708270915,Private
3882,0.3800000000000002,3.250000000000001,0.1555353294961475,Private
3883,0.3800000000000002,3.3500000000000005,0.1407936024460642,Private
3884,0.3800000000000002,3.45,0.12705090135063615,Public
3885,0.3800000000000002,3.55,0.11432410964383896,Private
3886,0.3800000000000002,3.6499999999999995,0.10264489498816368,Public
3887,0.3800000000000002,3.750000000000001,0.09196153328624729,Private
3888,0.3800000000000002,3.8500000000000005,0.08239749480622463,Private
3889,0.3800000000000002,3.95,0.07384431896527344,Public
3890,0.3800000000000002,4.05,0.06640167354042395,Private
3891,0.3800000000000002,4.1499999999999995,0.05994141530479492,Private
3892,0.3800000000000002,4.250000000000001,0.05449703998215949,Public
3893,0.3800000000000002,4.3500000000000005,0.04994426628710547,Public
3894,0.3800000000000002,4.45,0.04625852710870804,Public
3895,0.3800000000000002,4.55,0.04333040026901134,Private
3896,0.3800000000000002,4.650000000000001,0.04110677266411519,Private
3897,0.3800000000000002,4.750000000000001,0.03950344130396099,Public
3898,0.3800000000000002,4.8500000000000005,0.03847189548434749,Private
3899,0.3800000000000002,4.95,0.037965696351355126,Private
3900,0.39000000000000024,-4.95,0.03812710856944395,Public
3901,0.39000000000000024,-4.8500000000000005,0.038632418733105044,Private
3902,0.39000000000000024,-4.75,0.039656555927187906,Public
3903,0.39000000000000024,-4.65,0.04125438961355706,Private
3904,0.39000000000000024,-4.55,0.043461344051491345,Private
3905,0.39000000000000024,-4.45,0.046371969438791315,Private
3906,0.39000000000000024,-4.3500000000000005,0.05003130043237594,Private
3907,0.39000000000000024,-4.25,0.05454581885644811,Private
3908,0.39000000000000024,-4.15,0.059959958854349876,Private
3909,0.39000000000000024,-4.05,0.06635618103239566,Private
3910,0.39000000000000024,-3.95,0.07377998362079169,Public
3911,0.39000000000000024,-3.85,0.08224953184901448,Private
3912,0.39000000000000024,-3.75,0.09182637047086996,Private
3913,0.39000000000000024,-3.6500000000000004,0.10243343852905572,Private
3914,0.39000000000000024,-3.55,0.11416703417437277,Private
3915,0.39000000000000024,-3.45,0.1268738346930213,Private
3916,0.39000000000000024,-3.35,0.1406901474302161,Private
3917,0.39000000000000024,-3.25,0.15550826492626027,Private
3918,0.39000000000000024,-3.1500000000000004,0.17148682220189346,Public
3919,0.39000000000000024,-3.05,0.18876971422216582,Private
3920,0.39000000000000024,-2.95,0.20751147522434146,Private
3921,0.39000000000000024,-2.85,0.22819548429931494,Private
3922,0.39000000000000024,-2.75,0.250955241595859,Private
3923,0.39000000000000024,-2.65,0.2763013370178797,Private
3924,0.39000000000000024,-2.55,0.30434564142074283,Public
3925,0.39000000000000024,-2.45,0.33508112677234764,Private
3926,0.39000000000000024,-2.35,0.3686250564075062,Private
3927,0.39000000000000024,-2.25,0.4045351647743331,Private
3928,0.39000000000000024,-2.15,0.4429125070359979,Private
3929,0.39000000000000024,-2.05,0.4838136267616041,Public
3930,0.39000000000000024,-1.95,0.5271917836647362,Private
3931,0.39000000000000024,-1.8499999999999999,0.5735840026079304,Private
3932,0.39000000000000024,-1.7499999999999998,0.6227508032408984,Private
3933,0.39000000000000024,-1.6499999999999997,0.6740994863754546,Public
3934,0.39000000000000024,-1.5499999999999996,0.727339100140516,Private
3935,0.39000000000000024,-1.45,0.781628646496079,Public
3936,0.39000000000000024,-1.3499999999999999,0.8367772896307729,Public
3937,0.39000000000000024,-1.2499999999999998,0.8939135602238624,Private
3938,0.39000000000000024,-1.1499999999999997,0.9538544386208602,Private
3939,0.39000000000000024,-1.0499999999999996,1.0175394861696896,Public
3940,0.39000000000000024,-0.95,1.0881385450474212,Private
3941,0.39000000000000024,-0.8499999999999994,1.1712237984240486,Public
3942,0.39000000000000024,-0.7499999999999998,1.273748542886171,Private
3943,0.39000000000000024,-0.6500000000000001,1.4032646248341316,Private
3944,0.39000000000000024,-0.5499999999999996,1.5661046817950413,Private
3945,0.39000000000000024,-0.45,1.7634830606468355,Public
3946,0.39000000000000024,-0.3499999999999995,1.9863719350481783,Private
3947,0.39000000000000024,-0.24999999999999983,2.2112061925563755,Private
3948,0.39000000000000024,-0.1499999999999993,2.399970026016088,Private
3949,0.39000000000000024,-0.04999999999999964,2.5093715974912763,Private
3950,0.39000000000000024,0.05,2.5093715974912643,Private
3951,0.39000000000000024,0.15000000000000052,2.3999700260160886,Public
3952,0.39000000000000024,0.25000000000000017,2.2112061925563724,Public
3953,0.39000000000000024,0.3500000000000007,1.986371935048174,Public
3954,0.39000000000000024,0.45000000000000034,1.7634830606468337,Public
3955,0.39000000000000024,0.55,1.5661046817950404,Private
3956,0.39000000000000024,0.6500000000000006,1.403264624834131,Private
3957,0.39000000000000024,0.7500000000000002,1.2737485428861743,Public
3958,0.39000000000000024,0.8500000000000008,1.1712237984240466,Private
3959,0.39000000000000024,0.9500000000000004,1.0881385450474246,Public
3960,0.39000000000000024,1.05,1.0175394861696938,Public
3961,0.39000000000000024,1.1500000000000006,0.9538544386208628,Public
3962,0.39000000000000024,1.2500000000000002,0.8939135602238628,Public
3963,0.39000000000000024,1.3500000000000008,0.8367772896307688,Public
3964,0.39000000000000024,1.4500000000000004,0.7816286464960784,Public
3965,0.39000000000000024,1.55,0.7273391001405125,Public
3966,0.39000000000000024,1.6500000000000006,0.6740994863754561,Public
3967,0.39000000000000024,1.7500000000000002,0.6227508032408995,Public
3968,0.39000000000000024,1.8500000000000008,0.5735840026079281,Private
3969,0.39000000000000024,1.9500000000000004,0.5271917836647351,Private
3970,0.39000000000000024,2.05,0.48381362676160306,Private
3971,0.39000000000000024,2.1500000000000004,0.44291250703599694,Private
3972,0.39000000000000024,2.25,0.40453516477433116,Private
3973,0.39000000000000024,2.3500000000000005,0.3686250564075067,Private
3974,0.39000000000000024,2.45,0.33508112677234575,Public
3975,0.39000000000000024,2.55,0.30434564142074094,Private
3976,0.39000000000000024,2.6500000000000004,0.27630133701788,Private
3977,0.39000000000000024,2.75,0.25095524159585936,Private
3978,0.39000000000000024,2.8500000000000005,0.22819548429931638,Private
3979,0.39000000000000024,2.95,0.20751147522434113,Private
3980,0.39000000000000024,3.05,0.18876971422216485,Public
3981,0.39000000000000024,3.1499999999999995,0.1714868222018943,Private
3982,0.39000000000000024,3.250000000000001,0.15550826492626108,Public
3983,0.39000000000000024,3.3500000000000005,0.1406901474302157,Public
3984,0.39000000000000024,3.45,0.12687383469302016,Private
3985,0.39000000000000024,3.55,0.11416703417437268,Public
3986,0.39000000000000024,3.6499999999999995,0.10243343852905523,Private
3987,0.39000000000000024,3.750000000000001,0.09182637047087087,Public
3988,0.39000000000000024,3.8500000000000005,0.08224953184901522,Public
3989,0.39000000000000024,3.95,0.07377998362079084,Public
3990,0.39000000000000024,4.05,0.06635618103239486,Public
3991,0.39000000000000024,4.1499999999999995,0.05995995885434981,Private
3992,0.39000000000000024,4.250000000000001,0.05454581885644851,Private
3993,0.39000000000000024,4.3500000000000005,0.05003130043237619,Private
3994,0.39000000000000024,4.45,0.04637196943879131,Public
3995,0.39000000000000024,4.55,0.04346134405149129,Private
3996,0.39000000000000024,4.650000000000001,0.04125438961355658,Private
3997,0.39000000000000024,4.750000000000001,0.039656555927187934,Public
3998,0.39000000000000024,4.8500000000000005,0.03863241873310498,Private
3999,0.39000000000000024,4.95,0.03812710856944373,Private
4000,0.40000000000000024,-4.95,0.03828818499281939,Public
4001,0.40000000000000024,-4.8500000000000005,0.03878746596687376,Private
4002,0.40000000000000024,-4.75,0.039814733224838895,Private
4003,0.40000000000000024,-4.65,0.04139268953885164,Private
4004,0.40000000000000024,-4.55,0.04360219486158846,Private
4005,0.40000000000000024,-4.45,0.04647536442541858,Public
4006,0.40000000000000024,-4.3500000000000005,0.05013098853648028,Private
4007,0.40000000000000024,-4.25,0.05458958583335686,Private
4008,0.40000000000000024,-4.15,0.05998852869799347,Private
4009,0.40000000000000024,-4.05,0.06631907058949466,Public
4010,0.40000000000000024,-3.95,0.07371317033663304,Private
4011,0.40000000000000024,-3.85,0.0821310574161133,Private
4012,0.40000000000000024,-3.75,0.09166501246263142,Private
4013,0.40000000000000024,-3.6500000000000004,0.10227055315603585,Public
4014,0.40000000000000024,-3.55,0.11395873560106712,Private
4015,0.40000000000000024,-3.45,0.12674092676363277,Private
4016,0.40000000000000024,-3.35,0.14053376512261395,Private
4017,0.40000000000000024,-3.25,0.15547973726938658,Private
4018,0.40000000000000024,-3.1500000000000004,0.17148274432619437,Public
4019,0.40000000000000024,-3.05,0.18884262253395942,Private
4020,0.40000000000000024,-2.95,0.20764200421311693,Public
4021,0.40000000000000024,-2.85,0.22823068254356457,Private
4022,0.40000000000000024,-2.75,0.2509972988475208,Private
4023,0.40000000000000024,-2.65,0.2761081926312112,Private
4024,0.40000000000000024,-2.55,0.30403037365656294,Private
4025,0.40000000000000024,-2.45,0.33464179149650414,Public
4026,0.40000000000000024,-2.35,0.3679940379597563,Private
4027,0.40000000000000024,-2.25,0.40399023800442047,Public
4028,0.40000000000000024,-2.15,0.4422391583160856,Private
4029,0.40000000000000024,-2.05,0.48298994041110366,Public
4030,0.40000000000000024,-1.95,0.5261663005304443,Private
4031,0.40000000000000024,-1.8499999999999999,0.5718585876226971,Private
4032,0.40000000000000024,-1.7499999999999998,0.6203887237615164,Public
4033,0.40000000000000024,-1.6499999999999997,0.6710991409491734,Private
4034,0.40000000000000024,-1.5499999999999996,0.7234073031003414,Public
4035,0.40000000000000024,-1.45,0.7769258890158667,Private
4036,0.40000000000000024,-1.3499999999999999,0.8309704557932072,Private
4037,0.40000000000000024,-1.2499999999999998,0.8860810968359548,Private
4038,0.40000000000000024,-1.1499999999999997,0.9438686039255674,Private
4039,0.40000000000000024,-1.0499999999999996,1.0057367398682215,Private
4040,0.40000000000000024,-0.95,1.074346179082227,Public
4041,0.40000000000000024,-0.8499999999999994,1.1553448118921565,Public
4042,0.40000000000000024,-0.7499999999999998,1.25660189862953,Public
4043,0.40000000000000024,-0.6500000000000001,1.3865422278618031,Private
4044,0.40000000000000024,-0.5499999999999996,1.5521738642054863,Public
4045,0.40000000000000024,-0.45,1.7553530578570011,Private
4046,0.40000000000000024,-0.3499999999999995,1.9872652646533542,Private
4047,0.40000000000000024,-0.24999999999999983,2.2233916904586555,Public
4048,0.40000000000000024,-0.1499999999999993,2.4231326887156106,Private
4049,0.40000000000000024,-0.04999999999999964,2.53948410776721,Private
4050,0.40000000000000024,0.05,2.539484107767204,Private
4051,0.40000000000000024,0.15000000000000052,2.4231326887156017,Private
4052,0.40000000000000024,0.25000000000000017,2.223391690458652,Private
4053,0.40000000000000024,0.3500000000000007,1.9872652646533517,Private
4054,0.40000000000000024,0.45000000000000034,1.7553530578569967,Private
4055,0.40000000000000024,0.55,1.552173864205488,Private
4056,0.40000000000000024,0.6500000000000006,1.3865422278618023,Private
4057,0.40000000000000024,0.7500000000000002,1.2566018986295315,Private
4058,0.40000000000000024,0.8500000000000008,1.1553448118921574,Private
4059,0.40000000000000024,0.9500000000000004,1.0743461790822275,Private
4060,0.40000000000000024,1.05,1.0057367398682258,Public
4061,0.40000000000000024,1.1500000000000006,0.9438686039255724,Private
4062,0.40000000000000024,1.2500000000000002,0.8860810968359545,Private
4063,0.40000000000000024,1.3500000000000008,0.8309704557932023,Public
4064,0.40000000000000024,1.4500000000000004,0.7769258890158656,Private
4065,0.40000000000000024,1.55,0.7234073031003392,Private
4066,0.40000000000000024,1.6500000000000006,0.6710991409491708,Public
4067,0.40000000000000024,1.7500000000000002,0.620388723761519,Private
4068,0.40000000000000024,1.8500000000000008,0.5718585876226967,Public
4069,0.40000000000000024,1.9500000000000004,0.5261663005304424,Public
4070,0.40000000000000024,2.05,0.4829899404111024,Private
4071,0.40000000000000024,2.1500000000000004,0.44223915831608474,Public
4072,0.40000000000000024,2.25,0.40399023800441897,Private
4073,0.40000000000000024,2.3500000000000005,0.3679940379597549,Private
4074,0.40000000000000024,2.45,0.3346417914965045,Public
4075,0.40000000000000024,2.55,0.30403037365656055,Public
4076,0.40000000000000024,2.6500000000000004,0.27610819263121067,Public
4077,0.40000000000000024,2.75,0.25099729884752126,Private
4078,0.40000000000000024,2.8500000000000005,0.22823068254356516,Public
4079,0.40000000000000024,2.95,0.2076420042131183,Private
4080,0.40000000000000024,3.05,0.188842622533958,Private
4081,0.40000000000000024,3.1499999999999995,0.17148274432619445,Private
4082,0.40000000000000024,3.250000000000001,0.15547973726938707,Private
4083,0.40000000000000024,3.3500000000000005,0.14053376512261465,Private
4084,0.40000000000000024,3.45,0.1267409267636318,Private
4085,0.40000000000000024,3.55,0.1139587356010661,Private
4086,0.40000000000000024,3.6499999999999995,0.102270553156036,Private
4087,0.40000000000000024,3.750000000000001,0.0916650124626311,Private
4088,0.40000000000000024,3.8500000000000005,0.0821310574161146,Private
4089,0.40000000000000024,3.95,0.07371317033663309,Public
4090,0.40000000000000024,4.05,0.06631907058949339,Private
4091,0.40000000000000024,4.1499999999999995,0.05998852869799269,Private
4092,0.40000000000000024,4.250000000000001,0.05458958583335734,Private
4093,0.40000000000000024,4.3500000000000005,0.05013098853648092,Public
4094,0.40000000000000024,4.45,0.04647536442541851,Private
4095,0.40000000000000024,4.55,0.043602194861588096,Private
4096,0.40000000000000024,4.650000000000001,0.04139268953885146,Public
4097,0.40000000000000024,4.750000000000001,0.039814733224839034,Private
4098,0.40000000000000024,4.8500000000000005,0.038787465966873644,Public
4099,0.40000000000000024,4.95,0.038288184992819,Public
4100,0.41000000000000025,-4.95,0.0384461940616544,Public
4101,0.41000000000000025,-4.8500000000000005,0.03894543690449883,Private
4102,0.41000000000000025,-4.75,0.03996415523131887,Private
4103,0.41000000000000025,-4.65,0.04154087725023249,Public
4104,0.41000000000000025,-4.55,0.04372868065849922,Private
4105,0.41000000000000025,-4.45,0.04659723240135615,Public
4106,0.41000000000000025,-4.3500000000000005,0.050211231486369794,Private
4107,0.41000000000000025,-4.25,0.0546614201765089,Private
4108,0.41000000000000025,-4.15,0.059994752740370465,Public
4109,0.41000000000000025,-4.05,0.06631672445526332,Public
4110,0.41000000000000025,-3.95,0.07362690803303155,Private
4111,0.41000000000000025,-3.85,0.08204267444135806,Public
4112,0.41000000000000025,-3.75,0.09149770055922954,Public
4113,0.41000000000000025,-3.6500000000000004,0.10211207241079652,Private
4114,0.41000000000000025,-3.55,0.11376895993749826,Public
4115,0.41000000000000025,-3.45,0.1265670518026587,Private
4116,0.41000000000000025,-3.35,0.1404181796504792,Private
4117,0.41000000000000025,-3.25,0.15537362947388086,Private
4118,0.41000000000000025,-3.1500000000000004,0.17151395495652727,Private
4119,0.41000000000000025,-3.05,0.18886057283308036,Private
4120,0.41000000000000025,-2.95,0.20776428352145726,Private
4121,0.41000000000000025,-2.85,0.22830840703421015,Public
4122,0.41000000000000025,-2.75,0.2509887735650073,Private
4123,0.41000000000000025,-2.65,0.2760346479276143,Private
4124,0.41000000000000025,-2.55,0.30368728557252833,Private
4125,0.41000000000000025,-2.45,0.3342321155943232,Public
4126,0.41000000000000025,-2.35,0.3674079893588955,Private
4127,0.41000000000000025,-2.25,0.4032990023428206,Public
4128,0.41000000000000025,-2.15,0.44160299308193357,Private
4129,0.41000000000000025,-2.05,0.48210628934995003,Private
4130,0.41000000000000025,-1.95,0.5250802946410714,Private
4131,0.41000000000000025,-1.8499999999999999,0.5703263511006873,Public
4132,0.41000000000000025,-1.7499999999999998,0.6180073594113418,Public
4133,0.41000000000000025,-1.6499999999999997,0.6680529232844029,Private
4134,0.41000000000000025,-1.5499999999999996,0.7195286379306433,Private
4135,0.41000000000000025,-1.45,0.771971065241582,Public
4136,0.41000000000000025,-1.3499999999999999,0.8250085023416922,Public
4137,0.41000000000000025,-1.2499999999999998,0.8784624974710333,Public
4138,0.41000000000000025,-1.1499999999999997,0.9338142448031382,Private
4139,0.41000000000000025,-1.0499999999999996,0.9934336961676045,Public
4140,0.41000000000000025,-0.95,1.060106822048246,Private
4141,0.41000000000000025,-0.8499999999999994,1.139081564237199,Public
4142,0.41000000000000025,-0.7499999999999998,1.2388067864870935,Private
4143,0.41000000000000025,-0.6500000000000001,1.3689053809134717,Private
4144,0.41000000000000025,-0.5499999999999996,1.5372926335337538,Private
4145,0.41000000000000025,-0.45,1.7464039493266594,Public
4146,0.41000000000000025,-0.3499999999999995,1.987626759463101,Public
4147,0.41000000000000025,-0.24999999999999983,2.2355578351830596,Public
4148,0.41000000000000025,-0.1499999999999993,2.446922573244945,Public
4149,0.41000000000000025,-0.04999999999999964,2.570694998222966,Private
4150,0.41000000000000025,0.05,2.5706949982229728,Private
4151,0.41000000000000025,0.15000000000000052,2.4469225732449322,Public
4152,0.41000000000000025,0.25000000000000017,2.2355578351830516,Private
4153,0.41000000000000025,0.3500000000000007,1.987626759463099,Public
4154,0.41000000000000025,0.45000000000000034,1.7464039493266572,Private
4155,0.41000000000000025,0.55,1.5372926335337525,Private
4156,0.41000000000000025,0.6500000000000006,1.3689053809134732,Public
4157,0.41000000000000025,0.7500000000000002,1.2388067864870909,Private
4158,0.41000000000000025,0.8500000000000008,1.139081564237202,Public
4159,0.41000000000000025,0.9500000000000004,1.0601068220482468,Private
4160,0.41000000000000025,1.05,0.9934336961676082,Public
4161,0.41000000000000025,1.1500000000000006,0.9338142448031431,Private
4162,0.41000000000000025,1.2500000000000002,0.8784624974710322,Private
4163,0.41000000000000025,1.3500000000000008,0.8250085023416917,Public
4164,0.41000000000000025,1.4500000000000004,0.7719710652415765,Private
4165,0.41000000000000025,1.55,0.7195286379306431,Private
4166,0.41000000000000025,1.6500000000000006,0.6680529232844008,Public
4167,0.41000000000000025,1.7500000000000002,0.6180073594113408,Private
4168,0.41000000000000025,1.8500000000000008,0.5703263511006903,Public
4169,0.41000000000000025,1.9500000000000004,0.5250802946410695,Private
4170,0.41000000000000025,2.05,0.48210628934994804,Public
4171,0.41000000000000025,2.1500000000000004,0.44160299308193257,Public
4172,0.41000000000000025,2.25,0.4032990023428201,Public
4173,0.41000000000000025,2.3500000000000005,0.36740798935889296,Private
4174,0.41000000000000025,2.45,0.33423211559432336,Public
4175,0.41000000000000025,2.55,0.30368728557252794,Private
4176,0.41000000000000025,2.6500000000000004,0.276034647927612,Public
4177,0.41000000000000025,2.75,0.2509887735650076,Public
4178,0.41000000000000025,2.8500000000000005,0.2283084070342107,Public
4179,0.41000000000000025,2.95,0.20776428352145782,Private
4180,0.41000000000000025,3.05,0.18886057283308108,Private
4181,0.41000000000000025,3.1499999999999995,0.17151395495652566,Public
4182,0.41000000000000025,3.250000000000001,0.15537362947388136,Public
4183,0.41000000000000025,3.3500000000000005,0.14041817965048017,Private
4184,0.41000000000000025,3.45,0.12656705180265893,Public
4185,0.41000000000000025,3.55,0.11376895993749675,Private
4186,0.41000000000000025,3.6499999999999995,0.10211207241079612,Private
4187,0.41000000000000025,3.750000000000001,0.09149770055922958,Private
4188,0.41000000000000025,3.8500000000000005,0.08204267444135842,Private
4189,0.41000000000000025,3.95,0.07362690803303258,Private
4190,0.41000000000000025,4.05,0.06631672445526246,Private
4191,0.41000000000000025,4.1499999999999995,0.05999475274036913,Private
4192,0.41000000000000025,4.250000000000001,0.054661420176508956,Public
4193,0.41000000000000025,4.3500000000000005,0.05021123148637063,Public
4194,0.41000000000000025,4.45,0.0465972324013563,Private
4195,0.41000000000000025,4.55,0.04372868065849858,Public
4196,0.41000000000000025,4.650000000000001,0.04154087725023268,Private
4197,0.41000000000000025,4.750000000000001,0.039964155231318695,Public
4198,0.41000000000000025,4.8500000000000005,0.03894543690449859,Public
4199,0.41000000000000025,4.95,0.03844619406165452,Private
4200,0.42000000000000026,-4.95,0.038602606730843196,Private
4201,0.42000000000000026,-4.8500000000000005,0.03910201096953624,Private
4202,0.42000000000000026,-4.75,0.04011251694683719,Private
4203,0.42000000000000026,-4.65,0.04168741869608478,Private
4204,0.42000000000000026,-4.55,0.043856970800793524,Public
4205,0.42000000000000026,-4.45,0.04671562750219011,Private
4206,0.42000000000000026,-4.3500000000000005,0.0503003731556653,Public
4207,0.42000000000000026,-4.25,0.054724987328128444,Private
4208,0.42000000000000026,-4.15,0.060022351703932254,Private
4209,0.42000000000000026,-4.05,0.06629725278304563,Private
4210,0.42000000000000026,-3.95,0.07357779851855319,Private
4211,0.42000000000000026,-3.85,0.08192574943289002,Private
4212,0.42000000000000026,-3.75,0.09137792578427603,Private
4213,0.42000000000000026,-3.6500000000000004,0.10191819733864185,Private
4214,0.42000000000000026,-3.55,0.11361601038331282,Private
4215,0.42000000000000026,-3.45,0.12636728186992963,Private
4216,0.42000000000000026,-3.35,0.14029595800387198,Public
4217,0.42000000000000026,-3.25,0.15527356537985035,Private
4218,0.42000000000000026,-3.1500000000000004,0.1714797830581817,Private
4219,0.42000000000000026,-3.05,0.18892315458509673,Private
4220,0.42000000000000026,-2.95,0.20780674307344774,Public
4221,0.42000000000000026,-2.85,0.22843719288320005,Private
4222,0.42000000000000026,-2.75,0.25098112146308926,Private
4223,0.42000000000000026,-2.65,0.2759605659576623,Public
4224,0.42000000000000026,-2.55,0.30345387368392635,Private
4225,0.42000000000000026,-2.45,0.3337578845476496,Public
4226,0.42000000000000026,-2.35,0.36688975817985675,Private
4227,0.42000000000000026,-2.25,0.4025705557970203,Private
4228,0.42000000000000026,-2.15,0.4408464179815861,Private
4229,0.42000000000000026,-2.05,0.48128788187525834,Private
4230,0.42000000000000026,-1.95,0.5239013454803483,Private
4231,0.42000000000000026,-1.8499999999999999,0.5688350907475317,Private
4232,0.42000000000000026,-1.7499999999999998,0.6158022372951439,Public
4233,0.42000000000000026,-1.6499999999999997,0.6649126911851981,Public
4234,0.42000000000000026,-1.5499999999999996,0.7156380432903374,Private
4235,0.42000000000000026,-1.45,0.7669961006690009,Private
4236,0.42000000000000026,-1.3499999999999999,0.8187615165146741,Public
4237,0.42000000000000026,-1.2499999999999998,0.8708200010665784,Public
4238,0.42000000000000026,-1.1499999999999997,0.92392888852298,Public
4239,0.42000000000000026,-1.0499999999999996,0.9808281286305618,Public
4240,0.42000000000000026,-0.95,1.0452407684619065,Private
4241,0.42000000000000026,-0.8499999999999994,1.1223126659927611,Private
4242,0.42000000000000026,-0.7499999999999998,1.220456184656295,Public
4243,0.42000000000000026,-0.6500000000000001,1.3503934917057083,Private
4244,0.42000000000000026,-0.5499999999999996,1.5213724892020333,Private
4245,0.42000000000000026,-0.45,1.736552170726067,Public
4246,0.42000000000000026,-0.3499999999999995,1.9874172070370173,Private
4247,0.42000000000000026,-0.24999999999999983,2.2476702630251073,Public
4248,0.42000000000000026,-0.1499999999999993,2.4713202697638037,Private
4249,0.42000000000000026,-0.04999999999999964,2.6030199431996675,Public
4250,0.42000000000000026,0.05,2.603019943199665,Private
4251,0.42000000000000026,0.15000000000000052,2.4713202697638037,Private
4252,0.42000000000000026,0.25000000000000017,2.247670263025096,Public
4253,0.42000000000000026,0.3500000000000007,1.9874172070370122,Public
4254,0.42000000000000026,0.45000000000000034,1.7365521707260674,Private
4255,0.42000000000000026,0.55,1.521372489202029,Public
4256,0.42000000000000026,0.6500000000000006,1.3503934917057103,Private
4257,0.42000000000000026,0.7500000000000002,1.220456184656295,Private
4258,0.42000000000000026,0.8500000000000008,1.1223126659927616,Private
4259,0.42000000000000026,0.9500000000000004,1.0452407684619114,Public
4260,0.42000000000000026,1.05,0.9808281286305648,Private
4261,0.42000000000000026,1.1500000000000006,0.9239288885229816,Private
4262,0.42000000000000026,1.2500000000000002,0.8708200010665821,Public
4263,0.42000000000000026,1.3500000000000008,0.8187615165146724,Private
4264,0.42000000000000026,1.4500000000000004,0.7669961006689967,Private
4265,0.42000000000000026,1.55,0.7156380432903344,Private
4266,0.42000000000000026,1.6500000000000006,0.6649126911851988,Private
4267,0.42000000000000026,1.7500000000000002,0.615802237295141,Private
4268,0.42000000000000026,1.8500000000000008,0.568835090747533,Private
4269,0.42000000000000026,1.9500000000000004,0.5239013454803496,Private
4270,0.42000000000000026,2.05,0.48128788187525573,Private
4271,0.42000000000000026,2.1500000000000004,0.4408464179815847,Private
4272,0.42000000000000026,2.25,0.4025705557970191,Private
4273,0.42000000000000026,2.3500000000000005,0.36688975817985614,Public
4274,0.42000000000000026,2.45,0.33375788454764743,Public
4275,0.42000000000000026,2.55,0.3034538736839275,Public
4276,0.42000000000000026,2.6500000000000004,0.27596056595766105,Private
4277,0.42000000000000026,2.75,0.25098112146308804,Private
4278,0.42000000000000026,2.8500000000000005,0.2284371928832008,Private
4279,0.42000000000000026,2.95,0.207806743073448,Public
4280,0.42000000000000026,3.05,0.18892315458509765,Private
4281,0.42000000000000026,3.1499999999999995,0.17147978305818112,Public
4282,0.42000000000000026,3.250000000000001,0.1552735653798497,Private
4283,0.42000000000000026,3.3500000000000005,0.14029595800387284,Private
4284,0.42000000000000026,3.45,0.12636728186993038,Public
4285,0.42000000000000026,3.55,0.11361601038331216,Private
4286,0.42000000000000026,3.6499999999999995,0.10191819733864023,Public
4287,0.42000000000000026,3.750000000000001,0.09137792578427666,Private
4288,0.42000000000000026,3.8500000000000005,0.0819257494328902,Public
4289,0.42000000000000026,3.95,0.07357779851855376,Public
4290,0.42000000000000026,4.05,0.06629725278304578,Private
4291,0.42000000000000026,4.1499999999999995,0.060022351703931144,Public
4292,0.42000000000000026,4.250000000000001,0.05472498732812776,Public
4293,0.42000000000000026,4.3500000000000005,0.050300373155665774,Private
4294,0.42000000000000026,4.45,0.046715627502190486,Private
4295,0.42000000000000026,4.55,0.04385697080079351,Private
4296,0.42000000000000026,4.650000000000001,0.041687418696084416,Private
4297,0.42000000000000026,4.750000000000001,0.040112516946837005,Private
4298,0.42000000000000026,4.8500000000000005,0.03910201096953611,Private
4299,0.42000000000000026,4.95,0.038602606730843404,Public
4300,0.43000000000000027,-4.95,0.03875891763445063,Private
4301,0.43000000000000027,-4.8500000000000005,0.03925300454816446,Public
4302,0.43000000000000027,-4.75,0.040266533813303716,Private
4303,0.43000000000000027,-4.65,0.04182376429279411,Public
4304,0.43000000000000027,-4.55,0.04399655232042409,Public
4305,0.43000000000000027,-4.45,0.04682128169746126,Private
4306,0.43000000000000027,-4.3500000000000005,0.05040533090135764,Public
4307,0.43000000000000027,-4.25,0.05477736997463863,Private
4308,0.43000000000000027,-4.15,0.06006657190245309,Public
4309,0.43000000000000027,-4.05,0.06627488395707852,Private
4310,0.43000000000000027,-3.95,0.07353792917473036,Private
4311,0.43000000000000027,-3.85,0.08182256086546906,Private
4312,0.43000000000000027,-3.75,0.09124797591205813,Private
4313,0.43000000000000027,-3.6500000000000004,0.10175928666817186,Private
4314,0.43000000000000027,-3.55,0.11342462758842545,Public
4315,0.43000000000000027,-3.45,0.1262141695318667,Public
4316,0.43000000000000027,-3.35,0.14011562745591366,Public
4317,0.43000000000000027,-3.25,0.1552019056186777,Public
